organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	scientificName	scientificNameID	taxonRank	identificationRemarks	occurrenceID	materialSampleID
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Clausiliidae;g__Muticaria;s__Muticaria_syracusana, confidences 1;0.99;0.15;0.08;0.08;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.1100_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.05;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	asv.1103_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.02;0.02;0.02;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1111_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.84;0.24;0.24;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	asv.1114_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hemiphractidae;g__Hemiphractus;s__Hemiphractus_helioi, confidences 1;0.96;0.83;0.18;0.18;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1167_EE0080	EE0080
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;0.96;0.93;0.72;0.36;0.27;0.27;0.27. No VSEARCH hits at 0.97 identity.	asv.1192_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Parastacidae;g__Cherax;s__Cherax_quadricarinatus, confidences 1;0.97;0.15;0.07;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1211_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hemiphractidae;g__Hemiphractus;s__Hemiphractus_helioi, confidences 1;0.95;0.81;0.18;0.18;0.05;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1218_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.98;0.2;0.14;0.14;0.13;0.12;0.12. No VSEARCH hits at 0.97 identity.	asv.1232_EE0076	EE0076
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Varunidae;g__Helice;s__Helice_latimera, confidences 1;0.79;0.02;0.02;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	asv.1237_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Emydidae;g__Glyptemys;s__Glyptemys_insculpta, confidences 1;0.86;0.79;0.43;0.43;0.23;0.22;0.22. No VSEARCH hits at 0.97 identity.	asv.1239_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.4;0.38;0.38;0.38;0.38;0.38;0.38. No VSEARCH hits at 0.97 identity.	asv.1245_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;1;0.08;0.08;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.1246_EE0092	EE0092
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;1;0.66. No VSEARCH hits at 0.97 identity.	asv.126_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;1;0.66. No VSEARCH hits at 0.97 identity.	asv.126_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Bitectiporidae;g__Bitectipora;s__Bitectipora_retepora, confidences 1;0.94;0.03;0.03;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1287_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;0.98;0.61. No VSEARCH hits at 0.97 identity.	asv.129_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Chromista	Bacillariophyta	Bacillariophyceae	Naviculales	Naviculaceae	Navicula	Navicula minima	urn:lsid:marinespecies.org:taxname:172829	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.	asv.1294_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.24;0.21;0.21;0.21;0.21;0.21;0.21. No VSEARCH hits at 0.97 identity.	asv.1317_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Diptera;f__Conopidae;g__Myopa;s__Myopa_buccata, confidences 1;0.89;0.14;0.09;0.09;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.	asv.1322_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Viperidae;g__Deinagkistrodon;s__Deinagkistrodon_acutus, confidences 1;0.99;0.68;0.11;0.11;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1333_EE0076	EE0076
6	present	Hugo Gante	eDNA expeditions citizen science sampling	197539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.99;0.99;0.55;0.55;0.32;0.32;0.32. No VSEARCH hits at 0.97 identity.	asv.1344_EE0077	EE0077
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Gobius;s__Gobius_paganellus, confidences 1;0.9;0.63;0.17;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1350_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Orculidae;g__Orculella;s__Orculella_bulgarica, confidences 1;0.91;0.14;0.06;0.04;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1369_EE0080	EE0080
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.12;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	asv.1370_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Laetisaria;s__Laetisaria_fuciformis, confidences 1;0.28;0.17;0.17;0.09;0.09;0.07;0.07. No VSEARCH hits at 0.97 identity.	asv.1379_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Nidulariaceae;g__Cyathus;s__Cyathus_striatus, confidences 1;0.2;0.11;0.11;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1387_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Rhizocarpales;f__Sporastatiaceae;g__Sporastatia;s__Sporastatia_testudinea, confidences 1;0.18;0.13;0.11;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1389_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.91;0.09;0.03;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	asv.1401_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	627955	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Moronidae	Dicentrarchus	Dicentrarchus labrax	urn:lsid:marinespecies.org:taxname:126975	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Moronidae;g__Dicentrarchus;s__Dicentrarchus_labrax, confidences 1;1;1;1;0.96;0.96;0.93;0.9. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits LC340112, identities 98, taxonomy Dicentrarchus_labrax, consensus Eukaryota;Chordata;Actinopteri;Moronidae;Dicentrarchus;Dicentrarchus_labrax.	asv.1403_EE0081	EE0081
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1014375	DNA Sequence reads	DNA Sequence reads							Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.1;0.09;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.	asv.1406_EE0090	EE0090
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Cnemaspis;s__Cnemaspis_tropidogaster, confidences 1;0.93;0.69;0.21;0.21;0.08;0.05;0.05. No VSEARCH hits at 0.97 identity.	asv.1407_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	197539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Mugiliformes;f__Mugilidae;g__Mugil;s__Mugil_capurrii, confidences 1;0.99;0.85;0.36;0.05;0.05;0.05;0.04. No VSEARCH hits at 0.97 identity.	asv.1409_EE0077	EE0077
6	present	Hugo Gante	eDNA expeditions citizen science sampling	726311	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.95;0.19;0.17;0.16;0.16;0.16;0.16. No VSEARCH hits at 0.97 identity.	asv.1410_EE0092	EE0092
6	present	Hugo Gante	eDNA expeditions citizen science sampling	67512	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.179_EE0091	EE0091
6	present	Hugo Gante	eDNA expeditions citizen science sampling	11335	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.179_INC2	INC2
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Pitheciidae;g__Pithecia;s__Pithecia_pithecia, confidences 1;0.98;0.87;0.66;0.29;0.17;0.16;0.16. No VSEARCH hits at 0.97 identity.	asv.192_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;1;1. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 99.4,99.4,99.4,99.4,99.4,99.4,99.4,98.8,98.8,98.8, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.204_EE0076	EE0076
6	present	Hugo Gante	eDNA expeditions citizen science sampling	1006333	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Rhinolophidae;g__Rhinolophus;s__Rhinolophus_rex, confidences 1;0.98;0.98;0.84;0.11;0.06;0.06;0.02. No VSEARCH hits at 0.97 identity.	asv.242_EE0105	EE0105
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia				Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;0.92;0.82;0.52;0.17;0.17;0.17. No VSEARCH hits at 0.97 identity.	asv.301_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	67512	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Pomatoschistus	urn:lsid:marinespecies.org:taxname:125999	genus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Pomatoschistus;s__Pomatoschistus_knerii, confidences 1;1;1;1;1;1;0.99;0.62. No VSEARCH hits at 0.97 identity.	asv.35_EE0091	EE0091
6	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.378_EE0080	EE0080
6	present	Hugo Gante	eDNA expeditions citizen science sampling	739502	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae		Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Pan;s__Pan_troglodytes, confidences 1;1;1;0.99;0.96;0.96;0.9;0.9. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KX211931, identities 97.1, taxonomy Pan_paniscus, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Pan;Pan_paniscus.	asv.379_EE0075	EE0075
6	present	Hugo Gante	eDNA expeditions citizen science sampling	827009	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;1;1;1;0.99;0.99. Confirmation with VSEARCH against the 12S_ncbi_CRABS_202311 database at 0.97 similarity: hits KY411495,KC911343,DQ112748,MN503404,JQ702405,JQ702343,JN160804,KU867614,KP900763,KT587616, identities 100,100,100,100,100,100,100,99.4,99.4,99.4, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	asv.384_EE0080	EE0080
6	present	Hugo Gante	eDNA expeditions citizen science sampling	608898	DNA Sequence reads	DNA Sequence reads	Animalia						Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Coleoptera;f__Scarabaeidae;g__Protaetia;s__Protaetia_brevitarsis, confidences 1;0.96;0.21;0.19;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.	asv.416_EE0076	EE0076
