asv	sum.taxonomy	identificationRemarks
2906	asv.2906	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Rhacophoridae;g__Rohanixalus;s__Rohanixalus_vittatus, confidences 1;0.8;0.71;0.32;0.3;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2907	asv.2907	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Carcharhiniformes;f__Carcharhinidae;g__Carcharhinus;s__Carcharhinus_longimanus, confidences 1;0.96;0.81;0.03;0.02;0.02;0.02;0. No VSEARCH hits at 0.97 identity.
2908	asv.2908	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Pagodulinidae;g__Pagodulina;s__Pagodulina_pagodula, confidences 1;0.94;0.2;0.19;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2909	asv.2909	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Ceratiidae;g__Ceratias;s__Ceratias_uranoscopus, confidences 1;0.97;0.7;0.36;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2910	asv.2910	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Palaemonidae;g__Harpiliopsis;s__Harpiliopsis_spinigera, confidences 1;1;0.09;0.05;0.05;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2911	asv.2911	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Danionidae;g__Danio;s__Danio_dangila, confidences 1;0.91;0.7;0.41;0.16;0.12;0.12;0.07. No VSEARCH hits at 0.97 identity.
2912	asv.2912	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Bodianus;s__Bodianus_diplotaenia, confidences 1;1;1;0.98;0.68;0.68;0.66;0.63. No VSEARCH hits at 0.97 identity.
2913	asv.2913	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Ptenopus;s__Ptenopus_carpi, confidences 1;0.96;0.78;0.31;0.31;0.1;0.03;0.03. No VSEARCH hits at 0.97 identity.
2914	asv.2914	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.95;0.78;0.31;0.11;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2915	asv.2915	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Xenocyprididae;g__Opsariichthys;s__Opsariichthys_bidens, confidences 1;0.92;0.79;0.4;0.17;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2916	asv.2916	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacanthidae;g__Centropyge;s__Centropyge_woodheadi, confidences 1;0.94;0.68;0.36;0.04;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
2917	asv.2917	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Myliobatiformes;f__Dasyatidae;g__Pastinachus;s__Pastinachus_atrus, confidences 1;0.91;0.63;0.06;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2918	asv.2918	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Aplodontiidae;g__Aplodontia;s__Aplodontia_rufa, confidences 1;0.91;0.74;0.1;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2919	asv.2919	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.94;0.7;0.11;0.11;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
2920	asv.2920	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Fringillidae;g__Crithagra;s__Crithagra_concolor, confidences 1;0.95;0.83;0.2;0.18;0.18;0.18;0.1. No VSEARCH hits at 0.97 identity.
2921	asv.2921	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Pseudostomatella;s__Pseudostomatella_decolorata, confidences 1;0.95;0.26;0.26;0.17;0.17;0.03;0.03. No VSEARCH hits at 0.97 identity.
2922	asv.2922	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.98;0.12;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2923	asv.2923	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Anostomidae;g__Megaleporinus;s__Megaleporinus_elongatus, confidences 1;0.94;0.72;0.44;0.09;0.07;0.07;0.03. No VSEARCH hits at 0.97 identity.
2924	asv.2924	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Crossobamon;s__Crossobamon_orientalis, confidences 1;0.99;0.74;0.17;0.17;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2925	asv.2925	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Microhylidae;g__Stumpffia;s__Stumpffia_sorata, confidences 1;0.9;0.73;0.09;0.09;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.
2926	asv.2926	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Centrolenidae;g__Centrolene;s__Centrolene_condor, confidences 1;0.96;0.78;0.13;0.1;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.
2927	asv.2927	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Sciuridae;g__Atlantoxerus;s__Atlantoxerus_getulus, confidences 1;0.94;0.63;0.07;0.06;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.
2928	asv.2928	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Sphaerodactylidae;g__Sphaerodactylus;s__Sphaerodactylus_poindexteri, confidences 1;0.92;0.73;0.09;0.09;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2929	asv.2929	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Pseudostomatella;s__Pseudostomatella_decolorata, confidences 1;0.92;0.19;0.19;0.07;0.06;0.04;0.04. No VSEARCH hits at 0.97 identity.
2930	asv.2930	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Cnemaspis;s__Cnemaspis_tropidogaster, confidences 1;0.92;0.8;0.2;0.2;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
2931	asv.2931	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Gyalectaceae;g__Gyalecta;s__Gyalecta_ulmi, confidences 1;0.12;0.12;0.05;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2932	asv.2932	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Rhinogobius;s__Rhinogobius_yonezawai, confidences 1;0.94;0.8;0.5;0.14;0.14;0.14;0.14. No VSEARCH hits at 0.97 identity.
2933	asv.2933	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Elapidae;g__Dendroaspis;s__Dendroaspis_sp., confidences 1;0.9;0.63;0.2;0.2;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
2934	asv.2934	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.99;0.77;0.17;0.17;0.07;0.07;0.03. No VSEARCH hits at 0.97 identity.
2935	asv.2935	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Melanocetidae;g__Melanocetus;s__Melanocetus_murrayi, confidences 1;0.9;0.65;0.27;0.07;0.07;0.07;0.03. No VSEARCH hits at 0.97 identity.
2936	asv.2936	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitocella;s__Clitocella_popinalis, confidences 1;0.03;0.02;0.02;0.02;0.02;0.01;0.01. No VSEARCH hits at 0.97 identity.
2937	asv.2937	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Moringuidae;g__Moringua;s__Moringua_edwardsi, confidences 1;0.98;0.71;0.22;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2938	asv.2938	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.85;0.6;0.31;0.06;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2939	asv.2939	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.08;0.08;0.08;0.08;0.08;0.02;0.02. No VSEARCH hits at 0.97 identity.
2940	asv.2940	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Euglenozoa;c__Kinetoplastea;o__Trypanosomatida;f__Trypanosomatidae;g__Trypanosoma;s__Trypanosoma_brucei, confidences 1;0.03;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2941	asv.2941	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Calodactylodes;s__Calodactylodes_aureus, confidences 1;0.93;0.75;0.21;0.21;0.07;0.04;0.04. No VSEARCH hits at 0.97 identity.
2942	asv.2942	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Chaetodon;s__Chaetodon_speculum, confidences 1;0.91;0.72;0.27;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2943	asv.2943	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Euhadra;s__Euhadra_scaevola, confidences 1;0.96;0.23;0.12;0.07;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
2944	asv.2944	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Moringuidae;g__Moringua;s__Moringua_edwardsi, confidences 1;0.87;0.69;0.16;0.01;0;0;0. No VSEARCH hits at 0.97 identity.
2945	asv.2945	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Melanocetidae;g__Melanocetus;s__Melanocetus_murrayi, confidences 1;0.97;0.75;0.28;0.05;0.05;0.05;0.04. No VSEARCH hits at 0.97 identity.
2946	asv.2946	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__undef_Helotiales;g__Naemacyclus;s__Naemacyclus_culmigenus, confidences 1;0.11;0.11;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2947	asv.2947	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Calliostomatidae;g__Margarella;s__Margarella_antarctica, confidences 1;1;0.26;0.23;0.15;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
2948	asv.2948	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Verticillium;s__Verticillium_dahliae, confidences 1;0.22;0.16;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.
2949	asv.2949	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.95;0.78;0.12;0.12;0.03;0.03;0.02. No VSEARCH hits at 0.97 identity.
2950	asv.2950	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Xantusiidae;g__Lepidophyma;s__Lepidophyma_cuicateca, confidences 1;0.95;0.8;0.35;0.35;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
2951	asv.2951	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Anostomidae;g__Megaleporinus;s__Megaleporinus_elongatus, confidences 1;0.98;0.8;0.48;0.07;0.05;0.05;0.02. No VSEARCH hits at 0.97 identity.
2952	asv.2952	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Dothideomycetes;o__undef_Dothideomycetes;f__undef_undef_Dothideomycetes;g__Cryomyces;s__Cryomyces_minteri, confidences 1;0.13;0.09;0.08;0.08;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2953	asv.2953	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Nactus;s__Nactus_pelagicus, confidences 1;0.86;0.71;0.35;0.35;0.13;0.01;0.01. No VSEARCH hits at 0.97 identity.
2954	asv.2954	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Johnrandallia;s__Johnrandallia_nigrirostris, confidences 1;1;1;0.98;0.75;0.75;0.69;0.69. No VSEARCH hits at 0.97 identity.
2955	asv.2955	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;o__Terebellida;f__Ampharetidae;g__Samytha;s__Samytha_californiensis, confidences 1;0.99;0.09;0.09;0.09;0.09;0.08;0.08. No VSEARCH hits at 0.97 identity.
2956	asv.2956	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.93;0.7;0.07;0.07;0.01;0;0. No VSEARCH hits at 0.97 identity.
2957	asv.2957	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Clupeidae;g__Sardinella;s__Sardinella_longiceps, confidences 1;0.94;0.79;0.33;0.11;0.11;0.08;0.08. No VSEARCH hits at 0.97 identity.
2958	asv.2958	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Chaetodon;s__Chaetodon_speculum, confidences 1;0.98;0.63;0.35;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2959	asv.2959	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Nettastomatidae;g__Nettastoma;s__Nettastoma_melanurum, confidences 1;0.82;0.72;0.5;0.12;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2960	asv.2960	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Eugnathogobius;s__Eugnathogobius_oligactis, confidences 1;0.95;0.59;0.37;0.07;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.
2961	asv.2961	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Pilosa;f__Bradypodidae;g__Bradypus;s__Bradypus_torquatus, confidences 1;0.81;0.71;0.15;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
2962	asv.2962	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Vespertilionidae;g__Kerivoula;s__Kerivoula_titania, confidences 1;0.97;0.76;0.11;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2963	asv.2963	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Scombriformes;f__Bramidae;g__Pteraclis;s__Pteraclis_aesticola, confidences 1;0.97;0.9;0.51;0.05;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
2964	asv.2964	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Pagodulinidae;g__Pagodulina;s__Pagodulina_pagodula, confidences 1;0.93;0.13;0.12;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2965	asv.2965	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Crossobamon;s__Crossobamon_orientalis, confidences 1;0.95;0.71;0.22;0.22;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2966	asv.2966	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Stomatella;s__Stomatella_impertusa, confidences 1;0.96;0.1;0.08;0.03;0.03;0.02;0.02. No VSEARCH hits at 0.97 identity.
2967	asv.2967	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Anguilliformes;f__Muraenidae;g__Anarchias;s__Anarchias_sp._Ansp, confidences 1;0.98;0.76;0.49;0.1;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
2968	asv.2968	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Nactus;s__Nactus_pelagicus, confidences 1;0.89;0.7;0.32;0.32;0.14;0.01;0.01. No VSEARCH hits at 0.97 identity.
2969	asv.2969	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Rhynchocinetidae;g__Cinetorhynchus;s__Cinetorhynchus_erythrostictus, confidences 1;1;0.1;0.05;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
2970	asv.2970	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Chiroptera;f__Vespertilionidae;g__Kerivoula;s__Kerivoula_titania, confidences 1;0.99;0.86;0.13;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
2971	asv.2971	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Araneae;f__Nemesiidae;g__Iberesia;s__Iberesia_machadoi, confidences 1;0.98;0.21;0.09;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
2972	asv.2972	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Pagodulinidae;g__Pagodulina;s__Pagodulina_pagodula, confidences 1;0.95;0.07;0.07;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2973	asv.2973	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Ascarididae;g__Baylisascaris;s__Baylisascaris_schroederi, confidences 1;0.87;0.11;0.11;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
2974	asv.2974	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Doradidae;g__Megalodoras;s__Megalodoras_uranoscopus, confidences 1;0.95;0.69;0.31;0.13;0.08;0.03;0.03. No VSEARCH hits at 0.97 identity.
2975	asv.2975	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.97;0.74;0.11;0.11;0.06;0.06;0.04. No VSEARCH hits at 0.97 identity.
2976	asv.2976	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__Siphonophorae;f__Agalmatidae;g__Nanomia;s__Nanomia_bijuga, confidences 1;0.84;0.08;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
2977	asv.2977	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.95;0.72;0.37;0.18;0.1;0.1;0.09. No VSEARCH hits at 0.97 identity.
2978	asv.2978	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.93;0.75;0.21;0.21;0.05;0.05;0.03. No VSEARCH hits at 0.97 identity.
2979	asv.2979	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Neogastropoda;f__Costellariidae;g__Vexillum;s__Vexillum_festum, confidences 1;0.98;0.22;0.17;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
2980	asv.2980	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;1;0.98;0.45;0.45;0.37;0.37;0.37. No VSEARCH hits at 0.97 identity.
