organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	verbatimIdentification	scientificName	scientificNameID	taxonRank	kingdom	occurrenceID	materialSampleID
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Hominidae	urn:lsid:marinespecies.org:taxname:1455975	family	Animalia	asv.801_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.69;0.5;0.11;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.804_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Stumpffia;Stumpffia_analamaina, confidences 1;0.72;0.18;0.15;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.807_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Stumpffia;Stumpffia_analamaina, confidences 1;0.72;0.18;0.15;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.807_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Phyllodactylus;Phyllodactylus_delsolari, confidences 1;0.61;0.1;0.1;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.809_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Ariidae	Nemapteryx	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Nemapteryx;Nemapteryx_nenga, confidences 1;1;1;1;1;0.83;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits FJ626073,FJ626074,FJ626086,FJ626084,FJ626083,FJ626065,FJ626062, identities 99.2,98,97.3,97.2,97.2,97.2,97.2, taxonomy Nemapteryx_nenga,Nemapteryx_aff._nenga_RB-2009,Cinetodus_crassilabris,Neoarius_aff._graeffei_1_RB-2009,Neoarius_berneyi,Arius_maculatus,Brustiarius_proximus, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae.	Nemapteryx nenga	urn:lsid:marinespecies.org:taxname:281663	species	Animalia	asv.81_EE0337	EE0337
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Ariidae	Nemapteryx	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae;Nemapteryx;Nemapteryx_nenga, confidences 1;1;1;1;1;0.83;0.82. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits FJ626073,FJ626074,FJ626086,FJ626084,FJ626083,FJ626065,FJ626062, identities 99.2,98,97.3,97.2,97.2,97.2,97.2, taxonomy Nemapteryx_nenga,Nemapteryx_aff._nenga_RB-2009,Cinetodus_crassilabris,Neoarius_aff._graeffei_1_RB-2009,Neoarius_berneyi,Arius_maculatus,Brustiarius_proximus, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Ariidae.	Nemapteryx nenga	urn:lsid:marinespecies.org:taxname:281663	species	Animalia	asv.81_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Pomacentrus;Pomacentrus_flavoaxillaris, confidences 1;0.62;0.48;0.13;0.11;0.07;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.812_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.54;0.38;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.816_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_hypselopterus, confidences 1;0.4;0.27;0.08;0.08;0.03;0. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.820_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Lonchaeidae;Neosilba;Neosilba_zadolicha, confidences 1;0.36;0.26;0.11;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.824_EE0347	EE0347
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.48;0.33;0.16;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.827_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Pectinida;Pectinidae;Anguipecten;Anguipecten_picturatus, confidences 1;0.15;0.07;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.829_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Neoclinus;Neoclinus_bryope, confidences 1;0.47;0.28;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.831_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.836_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Hexanauplia;Calanoida;Eucalanidae;Pareucalanus;Pareucalanus_sewelli, confidences 1;0.53;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.838_EE0347	EE0347
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Sitana;Sitana_marudhamneydhal, confidences 1;0.8;0.25;0.25;0.08;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.839_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Lophiiformes;Caulophrynidae;Caulophryne;Caulophryne_jordani, confidences 1;0.42;0.28;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.841_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Venerida;Sphaeriidae;Pisidium;Pisidium_cf._casertanum_AVK-2017, confidences 1;0.14;0.08;0.05;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.844_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Cetartiodactyla	Phocoenidae	Neophocaena	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Neophocaena phocaenoides	urn:lsid:marinespecies.org:taxname:254985	species	Animalia	asv.845_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Pelecaniformes;Ardeidae;Ixobrychus;Ixobrychus_sinensis, confidences 1;0.83;0.11;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	Animalia	asv.846_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Cetartiodactyla	Delphinidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Delphinidae	urn:lsid:marinespecies.org:taxname:136980	family	Animalia	asv.849_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Cetartiodactyla	Delphinidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Delphinidae	urn:lsid:marinespecies.org:taxname:136980	family	Animalia	asv.849_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Hybopsis;Hybopsis_zanema, confidences 1;0.64;0.43;0.17;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.851_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Cophyla;Cophyla_puellarum, confidences 1;0.74;0.2;0.19;0.06;0.03;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.853_EE0337	EE0337
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Stumpffia;Stumpffia_analamaina, confidences 1;0.7;0.14;0.11;0.04;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.856_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Pectinida;Pectinidae;Semipallium;Semipallium_amicum, confidences 1;0.18;0.13;0.06;0.04;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.859_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Ariidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Ariidae	urn:lsid:marinespecies.org:taxname:154659	family	Animalia	asv.866_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Trichoptera;Sericostomatidae;Sericostoma;Sericostoma_personatum, confidences 1;0.3;0.17;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.870_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Trichoptera;Sericostomatidae;Sericostoma;Sericostoma_personatum, confidences 1;0.3;0.17;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.870_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Blattodea;Termitidae;Thoracotermes;Thoracotermes_macrothorax, confidences 1;0.54;0.4;0.1;0.1;0.06;0.06. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.871_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Nycteribiidae;Penicillidia;Penicillidia_jenynsii, confidences 1;0.34;0.19;0.08;0.08;0.07;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.875_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.877_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.883_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Cetartiodactyla	Phocoenidae	Neophocaena	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Neophocaena phocaenoides	urn:lsid:marinespecies.org:taxname:254985	species	Animalia	asv.885_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_grypotus, confidences 1;0.57;0.29;0.06;0.06;0.06;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.889_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Planiliza	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Planiliza macrolepis	urn:lsid:marinespecies.org:taxname:1043424	species	Animalia	asv.890_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Planiliza	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Planiliza macrolepis	urn:lsid:marinespecies.org:taxname:1043424	species	Animalia	asv.890_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Micromonas pusilla	urn:lsid:marinespecies.org:taxname:134564	species	Plantae	asv.894_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Trochida;Calliostomatidae;Calliostoma;Calliostoma_antonii, confidences 1;0.16;0.09;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.896_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Loxoblemmus;Loxoblemmus_sylvestris, confidences 1;0.48;0.35;0.11;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.899_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Loxoblemmus;Loxoblemmus_sylvestris, confidences 1;0.48;0.35;0.11;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.899_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Loxoblemmus;Loxoblemmus_sylvestris, confidences 1;0.48;0.35;0.11;0.07;0.05;0.05. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.899_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Streblidae;Brachytarsina;Brachytarsina_kanoi, confidences 1;0.63;0.48;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.903_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	253524	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Carnivora;Canidae;Urocyon;Urocyon_littoralis, confidences 1;0.47;0.07;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.904_EE0347	EE0347
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Gastropoda;Architaenioglossa;Diplommatinidae;Opisthostoma;Opisthostoma_paulucciae, confidences 1;0.24;0.14;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.905_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	Bacteria	asv.907_EE0337	EE0337
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.908_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	457119	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.908_EE0339	EE0339
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Hybopsis;Hybopsis_zanema, confidences 1;0.67;0.41;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.911_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cypriniformes;Leuciscidae;Hybopsis;Hybopsis_zanema, confidences 1;0.67;0.41;0.09;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.911_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	Animalia	asv.912_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	220876	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	Bacteria	asv.914_EE0361	EE0361
3	present	Hugo Gante	eDNA expeditions citizen science sampling	166918	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_grypotus, confidences 1;0.59;0.33;0.08;0.08;0.08;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.917_EE0332	EE0332
3	present	Hugo Gante	eDNA expeditions citizen science sampling	321774	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Sciaenidae;Johnius;Johnius_grypotus, confidences 1;0.59;0.33;0.08;0.08;0.08;0.07. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.917_EE0330	EE0330
3	present	Hugo Gante	eDNA expeditions citizen science sampling	227918	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Cetartiodactyla	Delphinidae		Identification based on blastn against the full nt database (downloaded on 2021-11-25 ), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Delphinidae	urn:lsid:marinespecies.org:taxname:136980	family	Animalia	asv.918_EE0337	EE0337
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Liopholis;Liopholis_kintorei, confidences 1;0.78;0.25;0.25;0.13;0.07;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.920_EE0345	EE0345
3	present	Hugo Gante	eDNA expeditions citizen science sampling	187147	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Mollusca;Bivalvia;Galeommatida;Lasaeidae;Kellia;Kellia_japonica, confidences 1;0.14;0.07;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.924_EE0364	EE0364
3	present	Hugo Gante	eDNA expeditions citizen science sampling	155660	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Cafius;Cafius_corallicola, confidences 1;0.48;0.37;0.08;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	Animalia	asv.930_EE0345	EE0345
