asv	sum.taxonomy	identificationRemarks
1750	asv.1750	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Nidulariaceae;g__Cyathus;s__Cyathus_striatus, confidences 1;0.23;0.21;0.21;0.1;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1751	asv.1751	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Nidulariaceae;g__Cyathus;s__Cyathus_striatus, confidences 1;0.26;0.21;0.21;0.18;0.18;0.18;0.18. No VSEARCH hits at 0.97 identity.
1752	asv.1752	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Mesoveliidae;g__Mesovelia;s__Mesovelia_furcata, confidences 1;0.98;0.14;0.06;0.03;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1753	asv.1753	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.23;0.13;0.13;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.
1754	asv.1754	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Rhacophoridae;g__Zhangixalus;s__Zhangixalus_moltrechti, confidences 1;0.96;0.8;0.22;0.22;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1755	asv.1755	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.26;0.12;0.12;0.11;0.11;0.11;0.11. No VSEARCH hits at 0.97 identity.
1756	asv.1756	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Arachnida;o__Trombidiformes;f__Demodicidae;g__Demodex;s__Demodex_caprae, confidences 0.97;0.94;0.15;0.05;0;0;0;0. No VSEARCH hits at 0.97 identity.
1757	asv.1757	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Bryozoa;c__Gymnolaemata;o__Cheilostomatida;f__Microporellidae;g__Microporella;s__Microporella_ordo, confidences 0.99;0.94;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1758	asv.1758	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Asteroidea;o__Valvatida;f__Goniasteridae;g__Goniodiscaster;s__Goniodiscaster_scaber, confidences 1;0.86;0.06;0.06;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1759	asv.1759	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Veliidae;g__Microvelia;s__Microvelia_paludicola, confidences 1;0.93;0.15;0.04;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1760	asv.1760	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Strigiformes;f__Strigidae;g__Bubo;s__Bubo_virginianus, confidences 1;0.97;0.88;0.32;0.3;0.3;0.3;0.3. No VSEARCH hits at 0.97 identity.
1761	asv.1761	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Homalopsidae;g__Cerberus;s__Cerberus_rynchops, confidences 1;0.96;0.72;0.06;0.06;0.05;0.02;0.02. No VSEARCH hits at 0.97 identity.
1762	asv.1762	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Ariidae;g__Arius;s__Arius_maculatus, confidences 1;0.97;0.97;0.92;0.48;0.25;0.12;0.06. No VSEARCH hits at 0.97 identity.
1763	asv.1763	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Odontophoridae;g__Callipepla;s__Callipepla_californica, confidences 1;0.96;0.82;0.11;0.06;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1764	asv.1764	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Characiformes;f__Distichodontidae;g__Distichodus;s__Distichodus_decemmaculatus, confidences 1;0.97;0.86;0.32;0;0;0;0. No VSEARCH hits at 0.97 identity.
1765	asv.1765	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Pseudostomatella;s__Pseudostomatella_decolorata, confidences 1;0.97;0.32;0.31;0.17;0.17;0.15;0.15. No VSEARCH hits at 0.97 identity.
1766	asv.1766	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Sagartiidae;g__Sagartia;s__Sagartia_ornata, confidences 1;0.93;0.15;0.15;0.15;0.15;0.15;0.15. No VSEARCH hits at 0.97 identity.
1767	asv.1767	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Annelida;c__Clitellata;o__Hirudinida;f__Piscicolidae;g__Notostomum;s__Notostomum_laeve, confidences 0.98;0.85;0.02;0.02;0.02;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1768	asv.1768	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Brachycephalidae;g__Brachycephalus;s__Brachycephalus_brunneus, confidences 1;0.99;0.81;0.3;0.3;0.09;0.09;0.06. No VSEARCH hits at 0.97 identity.
1769	asv.1769	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Pangasiidae;g__Pangasius;s__Pangasius_pangasius, confidences 1;1;1;0.9;0.66;0.3;0.3;0.21. No VSEARCH hits at 0.97 identity.
1770	asv.1770	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Dermaptera;f__Forficulidae;g__Chelidura;s__Chelidura_acanthopygia, confidences 1;0.93;0.08;0.05;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1771	asv.1771	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Dermaptera;f__Forficulidae;g__Chelidura;s__Chelidura_acanthopygia, confidences 1;0.94;0.13;0.1;0.09;0.09;0.09;0.09. No VSEARCH hits at 0.97 identity.
1772	asv.1772	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Osmeriformes;f__Salangidae;g__Salangichthys;s__Salangichthys_ishikawae, confidences 1;0.91;0.67;0.45;0.06;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1773	asv.1773	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Elapidae;g__Dendroaspis;s__Dendroaspis_sp., confidences 1;0.99;0.73;0.1;0.1;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1774	asv.1774	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Crossobamon;s__Crossobamon_orientalis, confidences 1;0.97;0.65;0.18;0.18;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1775	asv.1775	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__undef_Mammalia;f__Tenrecidae;g__Microgale;s__Microgale_jenkinsae, confidences 1;0.89;0.69;0.13;0.03;0.03;0.03;0.01. No VSEARCH hits at 0.97 identity.
1776	asv.1776	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Pitheciidae;g__Chiropotes;s__Chiropotes_satanas, confidences 1;0.92;0.71;0.23;0.08;0.08;0.08;0.08. No VSEARCH hits at 0.97 identity.
1777	asv.1777	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Broderipia;s__Broderipia_eximia, confidences 1;0.93;0.21;0.2;0.11;0.09;0.08;0.08. No VSEARCH hits at 0.97 identity.
1778	asv.1778	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Eulipotyphla;f__Talpidae;g__Mogera;s__Mogera_tokudae, confidences 1;0.97;0.97;0.64;0.22;0.16;0.14;0.11. No VSEARCH hits at 0.97 identity.
1779	asv.1779	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Passeriformes;f__Fringillidae;g__Crithagra;s__Crithagra_concolor, confidences 1;0.95;0.76;0.11;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.
1780	asv.1780	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Mesoveliidae;g__Mesovelia;s__Mesovelia_furcata, confidences 1;0.95;0.22;0.18;0.13;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1781	asv.1781	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Hexanchiformes;f__Hexanchidae;g__Heptranchias;s__Heptranchias_perlo, confidences 1;0.93;0.65;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1782	asv.1782	sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Mus;s__Mus_fragilicauda, confidences 1;0.97;0.97;0.89;0.74;0.66;0.28;0.17. No VSEARCH hits at 0.97 identity.
1783	asv.1783	sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.93;0.93;0.93;0.93;0.93;0.93;0.93. No VSEARCH hits at 0.97 identity.
1784	asv.1784	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Myeloconidaceae;g__Myeloconis;s__Myeloconis_fecunda, confidences 1;0.15;0.12;0.04;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1785	asv.1785	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Tosatrochus;s__Tosatrochus_attenuatus, confidences 1;0.98;0.22;0.19;0.16;0.16;0.06;0.06. No VSEARCH hits at 0.97 identity.
1786	asv.1786	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Pilosa;f__Bradypodidae;g__Bradypus;s__Bradypus_torquatus, confidences 1;0.94;0.76;0.15;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1787	asv.1787	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Sagartiidae;g__Verrillactis;s__Verrillactis_paguri, confidences 1;0.91;0.04;0.04;0.04;0.04;0.04;0.04. No VSEARCH hits at 0.97 identity.
1788	asv.1788	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Tarsiidae;g__Tarsius;s__Tarsius_sangirensis, confidences 1;0.98;0.97;0.61;0.34;0.25;0.24;0.19. No VSEARCH hits at 0.97 identity.
1789	asv.1789	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Odontophoridae;g__Callipepla;s__Callipepla_californica, confidences 1;0.92;0.6;0.05;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1790	asv.1790	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Cricetidae;g__Ellobius;s__Ellobius_talpinus, confidences 1;0.98;0.73;0.23;0.21;0.16;0.16;0.16. No VSEARCH hits at 0.97 identity.
1791	asv.1791	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Polynemidae;g__Eleutheronema;s__Eleutheronema_tetradactylum, confidences 1;1;1;0.96;0.11;0.1;0.07;0.07. No VSEARCH hits at 0.97 identity.
1792	asv.1792	sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Clupeiformes;f__Engraulidae;g__Thryssa;s__Thryssa_vitrirostris, confidences 1;1;1;0.91;0.84;0.75;0.67;0.27. No VSEARCH hits at 0.97 identity.
1793	asv.1793	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Stropharia;s__Stropharia_rugosoannulata, confidences 1;0.46;0.31;0.31;0.24;0.2;0.2;0.2. No VSEARCH hits at 0.97 identity.
1794	asv.1794	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lophiiformes;f__Ceratiidae;g__Ceratias;s__Ceratias_uranoscopus, confidences 1;0.97;0.54;0.27;0.01;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1795	asv.1795	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Xenocyprididae;g__Opsariichthys;s__Opsariichthys_bidens, confidences 1;0.94;0.81;0.37;0.15;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1796	asv.1796	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellus;s__Cantharellus_alboroseus, confidences 1;0.08;0.03;0.03;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1797	asv.1797	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Gobiiformes;f__Gobiidae;g__Eucyclogobius;s__Eucyclogobius_newberryi, confidences 1;0.8;0.75;0.54;0.09;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.
1798	asv.1798	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Muridae;g__Gerbilliscus;s__Gerbilliscus_afra, confidences 1;0.88;0.59;0.09;0.06;0.05;0.04;0.02. No VSEARCH hits at 0.97 identity.
1799	asv.1799	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Chaetodontidae;g__Chaetodon;s__Chaetodon_speculum, confidences 1;0.99;0.86;0.38;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1800	asv.1800	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.95;0.79;0.41;0.1;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1801	asv.1801	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Gruiformes;f__Rallidae;g__Porzana;s__Porzana_carolina, confidences 1;0.93;0.7;0.17;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1802	asv.1802	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Cantharidella;s__Cantharidella_tesselata, confidences 1;0.98;0.14;0.13;0.06;0.06;0.02;0.02. No VSEARCH hits at 0.97 identity.
1803	asv.1803	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Hemiptera;f__Hydrometridae;g__Hydrometra;s__Hydrometra_stagnorum, confidences 1;0.97;0.25;0.06;0.06;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1804	asv.1804	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;o__Actiniaria;f__Sagartiidae;g__Sagartia;s__Sagartia_ornata, confidences 1;0.96;0.19;0.19;0.19;0.19;0.19;0.19. No VSEARCH hits at 0.97 identity.
1805	asv.1805	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Bufonidae;g__Rhinella;s__Rhinella_arborescandens, confidences 1;0.96;0.77;0.16;0.16;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.
1806	asv.1806	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Euhadra;s__Euhadra_idzumonis, confidences 1;0.91;0.14;0.09;0.07;0.03;0.03;0.01. No VSEARCH hits at 0.97 identity.
1807	asv.1807	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Grandidierina;s__Grandidierina_fierinensis, confidences 1;0.93;0.72;0.17;0.17;0.13;0.04;0.04. No VSEARCH hits at 0.97 identity.
1808	asv.1808	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Chondrichthyes;o__Torpediniformes;f__Torpedinidae;g__Tetronarce;s__Tetronarce_tokionis, confidences 1;0.95;0.85;0.15;0.05;0.05;0.05;0.05. No VSEARCH hits at 0.97 identity.
1809	asv.1809	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Gekkonidae;g__Narudasia;s__Narudasia_festiva, confidences 1;0.89;0.62;0.2;0.2;0.11;0.03;0.03. No VSEARCH hits at 0.97 identity.
1810	asv.1810	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Galliformes;f__Phasianidae;g__Caloperdix;s__Caloperdix_oculeus, confidences 1;0.83;0.76;0.18;0.1;0.1;0.09;0.09. No VSEARCH hits at 0.97 identity.
1811	asv.1811	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hylidae;g__Exerodonta;s__Exerodonta_smaragdina, confidences 1;0.9;0.79;0.19;0.17;0.06;0.05;0.04. No VSEARCH hits at 0.97 identity.
1812	asv.1812	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Aves;o__Strigiformes;f__Strigidae;g__Bubo;s__Bubo_virginianus, confidences 1;0.83;0.7;0.31;0.3;0.3;0.3;0.3. No VSEARCH hits at 0.97 identity.
1813	asv.1813	sk__Eukaryota	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__undef_Eukaryota;p__Bacillariophyta;c__Bacillariophyceae;o__Naviculales;f__Naviculaceae;g__Navicula;s__Navicula_minima, confidences 1;0.07;0.06;0.06;0.06;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1814	asv.1814	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Trochida;f__Trochidae;g__Broderipia;s__Broderipia_eximia, confidences 1;0.88;0.21;0.21;0.12;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1815	asv.1815	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Johnius;s__Johnius_belangerii, confidences 1;0.98;0.77;0.46;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1816	asv.1816	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Scincidae;g__Trachylepis;s__Trachylepis_punctatissima, confidences 1;0.97;0.64;0.22;0.22;0.15;0.05;0.05. No VSEARCH hits at 0.97 identity.
1817	asv.1817	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Hemiphractidae;g__Gastrotheca;s__Gastrotheca_walkeri, confidences 1;0.99;0.82;0.18;0.18;0.04;0.04;0.03. No VSEARCH hits at 0.97 identity.
1818	asv.1818	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Leiosauridae;g__Pristidactylus;s__Pristidactylus_torquatus, confidences 1;0.95;0.57;0.21;0.21;0.01;0.01;0.01. No VSEARCH hits at 0.97 identity.
1819	asv.1819	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cyprinodontiformes;f__Nothobranchiidae;g__Aphyosemion;s__Aphyosemion_australe, confidences 1;0.91;0.75;0.3;0.06;0.06;0.05;0.05. No VSEARCH hits at 0.97 identity.
1820	asv.1820	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Rhacophoridae;g__Philautus;s__Philautus_refugii, confidences 1;0.99;0.79;0.14;0.13;0.06;0.06;0.06. No VSEARCH hits at 0.97 identity.
1821	asv.1821	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Cypriniformes;f__Nemacheilidae;g__Triplophysa;s__Triplophysa_venusta, confidences 1;0.92;0.73;0.31;0.13;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.
1822	asv.1822	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Lepidosauria;o__Squamata;f__Elapidae;g__Suta;s__Suta_fasciata, confidences 1;0.92;0.77;0.2;0.2;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1823	asv.1823	sk__Eukaryota;k__Metazoa;p__Chordata	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Acantholabrus;s__Acantholabrus_palloni, confidences 1;1;0.84;0.49;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
1824	asv.1824	sk__Eukaryota;k__Metazoa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Chaetodontiformes;f__Leiognathidae;g__Gazza;s__Gazza_minuta, confidences 1;0.98;0.73;0.3;0.03;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.
